district,latitude,longitude,disease,risk_index,date,cases_reported,population
Karachi,24.8607,67.0011,covid19,20,2022-09-08,8412,14916456
Lahore,31.5204,74.3587,covid19,21,2022-09-08,6634,11126285
Islamabad,33.6844,73.0479,covid19,18,2022-09-08,948,2000000
Faisalabad,31.4504,73.135,covid19,22,2022-09-08,2320,3203846
Rawalpindi,33.5651,73.0169,covid19,20,2022-09-08,1124,2098231
Multan,30.1575,71.5249,covid19,18,2022-09-08,850,1871843
Peshawar,34.0151,71.5249,covid19,20,2022-09-08,1014,1970042
Quetta,30.1798,66.975,covid19,21,2022-09-08,617,1001205
Sialkot,32.4945,74.5229,covid19,22,2022-09-08,435,655852
Gujranwala,32.1617,74.1883,covid19,19,2022-09-08,1003,2027001
Hyderabad,25.396,68.3578,covid19,21,2022-09-08,1054,1734309
Sargodha,32.0836,72.6711,covid19,21,2022-09-08,419,659862
Bahawalpur,29.4,71.6833,covid19,21,2022-09-08,493,762111
Sukkur,27.7032,68.8589,covid19,21,2022-09-08,320,499900
Larkana,27.559,68.212,covid19,19,2022-09-08,239,490508
Sheikhupura,31.7167,73.9833,covid19,20,2022-09-08,249,473129
Jhang,31.28,72.3317,covid19,17,2022-09-08,186,414131
Rahim Yar Khan,28.4212,70.2989,covid19,21,2022-09-08,263,420419
Gujrat,32.5739,74.0776,covid19,21,2022-09-08,251,390533
Kasur,31.1167,74.45,covid19,21,2022-09-08,214,358409
Karachi,24.8607,67.0011,dengue,6,2022-09-15,467,14916456
Lahore,31.5204,74.3587,dengue,7,2022-09-15,413,11126285
Islamabad,33.6844,73.0479,dengue,3,2022-09-15,34,2000000
Faisalabad,31.4504,73.135,dengue,5,2022-09-15,96,3203846
Rawalpindi,33.5651,73.0169,dengue,3,2022-09-15,41,2098231
Multan,30.1575,71.5249,dengue,5,2022-09-15,47,1871843
Peshawar,34.0151,71.5249,dengue,7,2022-09-15,76,1970042
Quetta,30.1798,66.975,dengue,5,2022-09-15,30,1001205
Sialkot,32.4945,74.5229,dengue,6,2022-09-15,20,655852
Gujranwala,32.1617,74.1883,dengue,4,2022-09-15,48,2027001
Hyderabad,25.396,68.3578,dengue,5,2022-09-15,51,1734309
Sargodha,32.0836,72.6711,dengue,4,2022-09-15,14,659862
Bahawalpur,29.4,71.6833,dengue,6,2022-09-15,26,762111
Sukkur,27.7032,68.8589,dengue,6,2022-09-15,17,499900
Larkana,27.559,68.212,dengue,5,2022-09-15,14,490508
Sheikhupura,31.7167,73.9833,dengue,5,2022-09-15,14,473129
Jhang,31.28,72.3317,dengue,5,2022-09-15,11,414131
Rahim Yar Khan,28.4212,70.2989,dengue,3,2022-09-15,8,420419
Gujrat,32.5739,74.0776,dengue,5,2022-09-15,10,390533
Kasur,31.1167,74.45,dengue,4,2022-09-15,8,358409
Karachi,24.8607,67.0011,malaria,49,2022-09-15,21855,14916456
Lahore,31.5204,74.3587,malaria,38,2022-09-15,10476,11126285
Islamabad,33.6844,73.0479,malaria,31,2022-09-15,1311,2000000
Faisalabad,31.4504,73.135,malaria,41,2022-09-15,3429,3203846
Rawalpindi,33.5651,73.0169,malaria,36,2022-09-15,1815,2098231
Multan,30.1575,71.5249,malaria,36,2022-09-15,1647,1871843
Peshawar,34.0151,71.5249,malaria,45,2022-09-15,2531,1970042
Quetta,30.1798,66.975,malaria,37,2022-09-15,918,1001205
Sialkot,32.4945,74.5229,malaria,41,2022-09-15,703,655852
Gujranwala,32.1617,74.1883,malaria,41,2022-09-15,2228,2027001
Hyderabad,25.396,68.3578,malaria,48,2022-09-15,2454,1734309
Sargodha,32.0836,72.6711,malaria,33,2022-09-15,501,659862
Bahawalpur,29.4,71.6833,malaria,44,2022-09-15,918,762111
Sukkur,27.7032,68.8589,malaria,38,2022-09-15,466,499900
Larkana,27.559,68.212,malaria,43,2022-09-15,576,490508
Sheikhupura,31.7167,73.9833,malaria,33,2022-09-15,356,473129
Jhang,31.28,72.3317,malaria,41,2022-09-15,454,414131
Rahim Yar Khan,28.4212,70.2989,malaria,32,2022-09-15,287,420419
Gujrat,32.5739,74.0776,malaria,33,2022-09-15,294,390533
Kasur,31.1167,74.45,malaria,38,2022-09-15,343,358409
Karachi,24.8607,67.0011,cholera,0,2022-09-15,12,14916456
Lahore,31.5204,74.3587,cholera,0,2022-09-15,10,11126285
Islamabad,33.6844,73.0479,cholera,0,2022-09-15,1,2000000
Faisalabad,31.4504,73.135,cholera,0,2022-09-15,2,3203846
Rawalpindi,33.5651,73.0169,cholera,0,2022-09-15,1,2098231
Multan,30.1575,71.5249,cholera,0,2022-09-15,1,1871843
Peshawar,34.0151,71.5249,cholera,0,2022-09-15,1,1970042
Quetta,30.1798,66.975,cholera,0,2022-09-15,0,1001205
Sialkot,32.4945,74.5229,cholera,0,2022-09-15,0,655852
Gujranwala,32.1617,74.1883,cholera,0,2022-09-15,1,2027001
Hyderabad,25.396,68.3578,cholera,0,2022-09-15,0,1734309
Sargodha,32.0836,72.6711,cholera,0,2022-09-15,0,659862
Bahawalpur,29.4,71.6833,cholera,0,2022-09-15,0,762111
Sukkur,27.7032,68.8589,cholera,0,2022-09-15,0,499900
Larkana,27.559,68.212,cholera,0,2022-09-15,0,490508
Sheikhupura,31.7167,73.9833,cholera,0,2022-09-15,0,473129
Jhang,31.28,72.3317,cholera,0,2022-09-15,0,414131
Rahim Yar Khan,28.4212,70.2989,cholera,0,2022-09-15,0,420419
Gujrat,32.5739,74.0776,cholera,0,2022-09-15,0,390533
Kasur,31.1167,74.45,cholera,0,2022-09-15,0,358409
Karachi,24.8607,67.0011,influenza,0,2022-09-15,437,14916456
Lahore,31.5204,74.3587,influenza,0,2022-09-15,394,11126285
Islamabad,33.6844,73.0479,influenza,0,2022-09-15,54,2000000
Faisalabad,31.4504,73.135,influenza,0,2022-09-15,125,3203846
Rawalpindi,33.5651,73.0169,influenza,0,2022-09-15,58,2098231
Multan,30.1575,71.5249,influenza,0,2022-09-15,44,1871843
Peshawar,34.0151,71.5249,influenza,0,2022-09-15,88,1970042
Quetta,30.1798,66.975,influenza,0,2022-09-15,33,1001205
Sialkot,32.4945,74.5229,influenza,0,2022-09-15,13,655852
Gujranwala,32.1617,74.1883,influenza,0,2022-09-15,76,2027001
Hyderabad,25.396,68.3578,influenza,0,2022-09-15,68,1734309
Sargodha,32.0836,72.6711,influenza,0,2022-09-15,16,659862
Bahawalpur,29.4,71.6833,influenza,0,2022-09-15,27,762111
Sukkur,27.7032,68.8589,influenza,0,2022-09-15,11,499900
Larkana,27.559,68.212,influenza,0,2022-09-15,19,490508
Sheikhupura,31.7167,73.9833,influenza,0,2022-09-15,17,473129
Jhang,31.28,72.3317,influenza,0,2022-09-15,11,414131
Rahim Yar Khan,28.4212,70.2989,influenza,0,2022-09-15,15,420419
Gujrat,32.5739,74.0776,influenza,0,2022-09-15,13,390533
Kasur,31.1167,74.45,influenza,0,2022-09-15,10,358409
Karachi,24.8607,67.0011,covid19,25,2022-09-15,13861,14916456
Lahore,31.5204,74.3587,covid19,24,2022-09-15,9350,11126285
Islamabad,33.6844,73.0479,covid19,14,2022-09-15,726,2000000
Faisalabad,31.4504,73.135,covid19,22,2022-09-15,2272,3203846
Rawalpindi,33.5651,73.0169,covid19,22,2022-09-15,1369,2098231
Multan,30.1575,71.5249,covid19,20,2022-09-15,949,1871843
Peshawar,34.0151,71.5249,covid19,22,2022-09-15,1418,1970042
Quetta,30.1798,66.975,covid19,20,2022-09-15,526,1001205
Sialkot,32.4945,74.5229,covid19,18,2022-09-15,299,655852
Gujranwala,32.1617,74.1883,covid19,22,2022-09-15,1329,2027001
Hyderabad,25.396,68.3578,covid19,20,2022-09-15,996,1734309
Sargodha,32.0836,72.6711,covid19,22,2022-09-15,459,659862
Bahawalpur,29.4,71.6833,covid19,21,2022-09-15,440,762111
Sukkur,27.7032,68.8589,covid19,21,2022-09-15,302,499900
Larkana,27.559,68.212,covid19,20,2022-09-15,275,490508
Sheikhupura,31.7167,73.9833,covid19,15,2022-09-15,184,473129
Jhang,31.28,72.3317,covid19,16,2022-09-15,175,414131
Rahim Yar Khan,28.4212,70.2989,covid19,22,2022-09-15,276,420419
Gujrat,32.5739,74.0776,covid19,22,2022-09-15,256,390533
Kasur,31.1167,74.45,covid19,22,2022-09-15,233,358409
Karachi,24.8607,67.0011,dengue,6,2022-09-22,458,14916456
Lahore,31.5204,74.3587,dengue,4,2022-09-22,276,11126285
Islamabad,33.6844,73.0479,dengue,5,2022-09-22,52,2000000
Faisalabad,31.4504,73.135,dengue,6,2022-09-22,98,3203846
Rawalpindi,33.5651,73.0169,dengue,6,2022-09-22,71,2098231
Multan,30.1575,71.5249,dengue,4,2022-09-22,44,1871843
Peshawar,34.0151,71.5249,dengue,5,2022-09-22,53,1970042
Quetta,30.1798,66.975,dengue,6,2022-09-22,32,1001205
Sialkot,32.4945,74.5229,dengue,4,2022-09-22,14,655852
Gujranwala,32.1617,74.1883,dengue,4,2022-09-22,47,2027001
Hyderabad,25.396,68.3578,dengue,8,2022-09-22,73,1734309
Sargodha,32.0836,72.6711,dengue,6,2022-09-22,21,659862
Bahawalpur,29.4,71.6833,dengue,4,2022-09-22,17,762111
Sukkur,27.7032,68.8589,dengue,5,2022-09-22,13,499900
Larkana,27.559,68.212,dengue,6,2022-09-22,15,490508
Sheikhupura,31.7167,73.9833,dengue,4,2022-09-22,10,473129
Jhang,31.28,72.3317,dengue,5,2022-09-22,12,414131
Rahim Yar Khan,28.4212,70.2989,dengue,5,2022-09-22,12,420419
Gujrat,32.5739,74.0776,dengue,4,2022-09-22,8,390533
Kasur,31.1167,74.45,dengue,6,2022-09-22,11,358409
Karachi,24.8607,67.0011,malaria,37,2022-09-22,13482,14916456
Lahore,31.5204,74.3587,malaria,49,2022-09-22,16417,11126285
Islamabad,33.6844,73.0479,malaria,38,2022-09-22,1866,2000000
Faisalabad,31.4504,73.135,malaria,37,2022-09-22,2922,3203846
Rawalpindi,33.5651,73.0169,malaria,43,2022-09-22,2505,2098231
Multan,30.1575,71.5249,malaria,46,2022-09-22,2513,1871843
Peshawar,34.0151,71.5249,malaria,46,2022-09-22,2653,1970042
Quetta,30.1798,66.975,malaria,39,2022-09-22,995,1001205
Sialkot,32.4945,74.5229,malaria,41,2022-09-22,696,655852
Gujranwala,32.1617,74.1883,malaria,33,2022-09-22,1482,2027001
Hyderabad,25.396,68.3578,malaria,43,2022-09-22,2009,1734309
Sargodha,32.0836,72.6711,malaria,35,2022-09-22,530,659862
Bahawalpur,29.4,71.6833,malaria,43,2022-09-22,889,762111
Sukkur,27.7032,68.8589,malaria,35,2022-09-22,400,499900
Larkana,27.559,68.212,malaria,36,2022-09-22,421,490508
Sheikhupura,31.7167,73.9833,malaria,42,2022-09-22,542,473129
Jhang,31.28,72.3317,malaria,40,2022-09-22,431,414131
Rahim Yar Khan,28.4212,70.2989,malaria,44,2022-09-22,510,420419
Gujrat,32.5739,74.0776,malaria,39,2022-09-22,388,390533
Kasur,31.1167,74.45,malaria,38,2022-09-22,344,358409
Karachi,24.8607,67.0011,cholera,0,2022-09-22,9,14916456
Lahore,31.5204,74.3587,cholera,0,2022-09-22,9,11126285
Islamabad,33.6844,73.0479,cholera,0,2022-09-22,0,2000000
Faisalabad,31.4504,73.135,cholera,0,2022-09-22,2,3203846
Rawalpindi,33.5651,73.0169,cholera,0,2022-09-22,1,2098231
Multan,30.1575,71.5249,cholera,0,2022-09-22,1,1871843
Peshawar,34.0151,71.5249,cholera,0,2022-09-22,1,1970042
Quetta,30.1798,66.975,cholera,0,2022-09-22,0,1001205
Sialkot,32.4945,74.5229,cholera,0,2022-09-22,0,655852
Gujranwala,32.1617,74.1883,cholera,0,2022-09-22,1,2027001
Hyderabad,25.396,68.3578,cholera,0,2022-09-22,1,1734309
Sargodha,32.0836,72.6711,cholera,0,2022-09-22,0,659862
Bahawalpur,29.4,71.6833,cholera,0,2022-09-22,0,762111
Sukkur,27.7032,68.8589,cholera,0,2022-09-22,0,499900
Larkana,27.559,68.212,cholera,0,2022-09-22,0,490508
Sheikhupura,31.7167,73.9833,cholera,0,2022-09-22,0,473129
Jhang,31.28,72.3317,cholera,0,2022-09-22,0,414131
Rahim Yar Khan,28.4212,70.2989,cholera,0,2022-09-22,0,420419
Gujrat,32.5739,74.0776,cholera,0,2022-09-22,0,390533
Kasur,31.1167,74.45,cholera,0,2022-09-22,0,358409
Karachi,24.8607,67.0011,influenza,0,2022-09-22,514,14916456
Lahore,31.5204,74.3587,influenza,0,2022-09-22,417,11126285
Islamabad,33.6844,73.0479,influenza,0,2022-09-22,55,2000000
Faisalabad,31.4504,73.135,influenza,0,2022-09-22,119,3203846
Rawalpindi,33.5651,73.0169,influenza,0,2022-09-22,77,2098231
Multan,30.1575,71.5249,influenza,0,2022-09-22,70,1871843
Peshawar,34.0151,71.5249,influenza,0,2022-09-22,79,1970042
Quetta,30.1798,66.975,influenza,0,2022-09-22,25,1001205
Sialkot,32.4945,74.5229,influenza,0,2022-09-22,15,655852
Gujranwala,32.1617,74.1883,influenza,0,2022-09-22,55,2027001
Hyderabad,25.396,68.3578,influenza,0,2022-09-22,76,1734309
Sargodha,32.0836,72.6711,influenza,0,2022-09-22,13,659862
Bahawalpur,29.4,71.6833,influenza,0,2022-09-22,24,762111
Sukkur,27.7032,68.8589,influenza,0,2022-09-22,18,499900
Larkana,27.559,68.212,influenza,0,2022-09-22,18,490508
Sheikhupura,31.7167,73.9833,influenza,0,2022-09-22,14,473129
Jhang,31.28,72.3317,influenza,0,2022-09-22,8,414131
Rahim Yar Khan,28.4212,70.2989,influenza,0,2022-09-22,13,420419
Gujrat,32.5739,74.0776,influenza,0,2022-09-22,11,390533
Kasur,31.1167,74.45,influenza,0,2022-09-22,7,358409
Karachi,24.8607,67.0011,covid19,25,2022-09-22,13548,14916456
Lahore,31.5204,74.3587,covid19,21,2022-09-22,6487,11126285
Islamabad,33.6844,73.0479,covid19,20,2022-09-22,1119,2000000
Faisalabad,31.4504,73.135,covid19,21,2022-09-22,2061,3203846
Rawalpindi,33.5651,73.0169,covid19,15,2022-09-22,805,2098231
Multan,30.1575,71.5249,covid19,23,2022-09-22,1386,1871843
Peshawar,34.0151,71.5249,covid19,21,2022-09-22,1244,1970042
Quetta,30.1798,66.975,covid19,22,2022-09-22,655,1001205
Sialkot,32.4945,74.5229,covid19,19,2022-09-22,316,655852
Gujranwala,32.1617,74.1883,covid19,22,2022-09-22,1344,2027001
Hyderabad,25.396,68.3578,covid19,20,2022-09-22,909,1734309
Sargodha,32.0836,72.6711,covid19,22,2022-09-22,449,659862
Bahawalpur,29.4,71.6833,covid19,19,2022-09-22,372,762111
Sukkur,27.7032,68.8589,covid19,22,2022-09-22,333,499900
Larkana,27.559,68.212,covid19,21,2022-09-22,296,490508
Sheikhupura,31.7167,73.9833,covid19,17,2022-09-22,209,473129
Jhang,31.28,72.3317,covid19,19,2022-09-22,198,414131
Rahim Yar Khan,28.4212,70.2989,covid19,20,2022-09-22,219,420419
Gujrat,32.5739,74.0776,covid19,20,2022-09-22,216,390533
Kasur,31.1167,74.45,covid19,18,2022-09-22,167,358409
Karachi,24.8607,67.0011,dengue,7,2022-09-29,558,14916456
Lahore,31.5204,74.3587,dengue,5,2022-09-29,291,11126285
Islamabad,33.6844,73.0479,dengue,3,2022-09-29,33,2000000
Faisalabad,31.4504,73.135,dengue,5,2022-09-29,81,3203846
Rawalpindi,33.5651,73.0169,dengue,5,2022-09-29,56,2098231
Multan,30.1575,71.5249,dengue,4,2022-09-29,42,1871843
Peshawar,34.0151,71.5249,dengue,7,2022-09-29,78,1970042
Quetta,30.1798,66.975,dengue,3,2022-09-29,19,1001205
Sialkot,32.4945,74.5229,dengue,6,2022-09-29,22,655852
Gujranwala,32.1617,74.1883,dengue,6,2022-09-29,63,2027001
Hyderabad,25.396,68.3578,dengue,4,2022-09-29,41,1734309
Sargodha,32.0836,72.6711,dengue,5,2022-09-29,18,659862
Bahawalpur,29.4,71.6833,dengue,5,2022-09-29,20,762111
Sukkur,27.7032,68.8589,dengue,4,2022-09-29,10,499900
Larkana,27.559,68.212,dengue,6,2022-09-29,17,490508
Sheikhupura,31.7167,73.9833,dengue,5,2022-09-29,12,473129
Jhang,31.28,72.3317,dengue,5,2022-09-29,11,414131
Rahim Yar Khan,28.4212,70.2989,dengue,5,2022-09-29,12,420419
Gujrat,32.5739,74.0776,dengue,5,2022-09-29,11,390533
Kasur,31.1167,74.45,dengue,4,2022-09-29,8,358409
Karachi,24.8607,67.0011,malaria,45,2022-09-29,19042,14916456
Lahore,31.5204,74.3587,malaria,41,2022-09-29,11715,11126285
Islamabad,33.6844,73.0479,malaria,39,2022-09-29,1955,2000000
Faisalabad,31.4504,73.135,malaria,42,2022-09-29,3663,3203846
Rawalpindi,33.5651,73.0169,malaria,38,2022-09-29,1962,2098231
Multan,30.1575,71.5249,malaria,35,2022-09-29,1512,1871843
Peshawar,34.0151,71.5249,malaria,36,2022-09-29,1687,1970042
Quetta,30.1798,66.975,malaria,41,2022-09-29,1085,1001205
Sialkot,32.4945,74.5229,malaria,38,2022-09-29,625,655852
Gujranwala,32.1617,74.1883,malaria,37,2022-09-29,1836,2027001
Hyderabad,25.396,68.3578,malaria,48,2022-09-29,2499,1734309
Sargodha,32.0836,72.6711,malaria,36,2022-09-29,562,659862
Bahawalpur,29.4,71.6833,malaria,35,2022-09-29,622,762111
Sukkur,27.7032,68.8589,malaria,44,2022-09-29,618,499900
Larkana,27.559,68.212,malaria,42,2022-09-29,541,490508
Sheikhupura,31.7167,73.9833,malaria,34,2022-09-29,364,473129
Jhang,31.28,72.3317,malaria,37,2022-09-29,374,414131
Rahim Yar Khan,28.4212,70.2989,malaria,37,2022-09-29,375,420419
Gujrat,32.5739,74.0776,malaria,43,2022-09-29,465,390533
Kasur,31.1167,74.45,malaria,38,2022-09-29,332,358409
Karachi,24.8607,67.0011,cholera,0,2022-09-29,9,14916456
Lahore,31.5204,74.3587,cholera,0,2022-09-29,8,11126285
Islamabad,33.6844,73.0479,cholera,0,2022-09-29,1,2000000
Faisalabad,31.4504,73.135,cholera,0,2022-09-29,2,3203846
Rawalpindi,33.5651,73.0169,cholera,0,2022-09-29,1,2098231
Multan,30.1575,71.5249,cholera,0,2022-09-29,1,1871843
Peshawar,34.0151,71.5249,cholera,0,2022-09-29,1,1970042
Quetta,30.1798,66.975,cholera,0,2022-09-29,0,1001205
Sialkot,32.4945,74.5229,cholera,0,2022-09-29,0,655852
Gujranwala,32.1617,74.1883,cholera,0,2022-09-29,1,2027001
Hyderabad,25.396,68.3578,cholera,0,2022-09-29,1,1734309
Sargodha,32.0836,72.6711,cholera,0,2022-09-29,0,659862
Bahawalpur,29.4,71.6833,cholera,0,2022-09-29,0,762111
Sukkur,27.7032,68.8589,cholera,0,2022-09-29,0,499900
Larkana,27.559,68.212,cholera,0,2022-09-29,0,490508
Sheikhupura,31.7167,73.9833,cholera,0,2022-09-29,0,473129
Jhang,31.28,72.3317,cholera,0,2022-09-29,0,414131
Rahim Yar Khan,28.4212,70.2989,cholera,0,2022-09-29,0,420419
Gujrat,32.5739,74.0776,cholera,0,2022-09-29,0,390533
Kasur,31.1167,74.45,cholera,0,2022-09-29,0,358409
Karachi,24.8607,67.0011,influenza,0,2022-09-29,712,14916456
Lahore,31.5204,74.3587,influenza,0,2022-09-29,294,11126285
Islamabad,33.6844,73.0479,influenza,0,2022-09-29,47,2000000
Faisalabad,31.4504,73.135,influenza,0,2022-09-29,111,3203846
Rawalpindi,33.5651,73.0169,influenza,0,2022-09-29,65,2098231
Multan,30.1575,71.5249,influenza,0,2022-09-29,77,1871843
Peshawar,34.0151,71.5249,influenza,0,2022-09-29,62,1970042
Quetta,30.1798,66.975,influenza,0,2022-09-29,34,1001205
Sialkot,32.4945,74.5229,influenza,0,2022-09-29,16,655852
Gujranwala,32.1617,74.1883,influenza,0,2022-09-29,69,2027001
Hyderabad,25.396,68.3578,influenza,0,2022-09-29,77,1734309
Sargodha,32.0836,72.6711,influenza,0,2022-09-29,19,659862
Bahawalpur,29.4,71.6833,influenza,0,2022-09-29,16,762111
Sukkur,27.7032,68.8589,influenza,0,2022-09-29,18,499900
Larkana,27.559,68.212,influenza,0,2022-09-29,19,490508
Sheikhupura,31.7167,73.9833,influenza,0,2022-09-29,10,473129
Jhang,31.28,72.3317,influenza,0,2022-09-29,10,414131
Rahim Yar Khan,28.4212,70.2989,influenza,0,2022-09-29,12,420419
Gujrat,32.5739,74.0776,influenza,0,2022-09-29,8,390533
Kasur,31.1167,74.45,influenza,0,2022-09-29,8,358409
Karachi,24.8607,67.0011,covid19,20,2022-09-29,8379,14916456
Lahore,31.5204,74.3587,covid19,20,2022-09-29,5696,11126285
Islamabad,33.6844,73.0479,covid19,17,2022-09-29,861,2000000
Faisalabad,31.4504,73.135,covid19,16,2022-09-29,1350,3203846
Rawalpindi,33.5651,73.0169,covid19,21,2022-09-29,1261,2098231
Multan,30.1575,71.5249,covid19,21,2022-09-29,1143,1871843
Peshawar,34.0151,71.5249,covid19,24,2022-09-29,1594,1970042
Quetta,30.1798,66.975,covid19,22,2022-09-29,683,1001205
Sialkot,32.4945,74.5229,covid19,15,2022-09-29,249,655852
Gujranwala,32.1617,74.1883,covid19,21,2022-09-29,1293,2027001
Hyderabad,25.396,68.3578,covid19,24,2022-09-29,1473,1734309
Sargodha,32.0836,72.6711,covid19,22,2022-09-29,438,659862
Bahawalpur,29.4,71.6833,covid19,19,2022-09-29,373,762111
Sukkur,27.7032,68.8589,covid19,22,2022-09-29,344,499900
Larkana,27.559,68.212,covid19,20,2022-09-29,257,490508
Sheikhupura,31.7167,73.9833,covid19,18,2022-09-29,216,473129
Jhang,31.28,72.3317,covid19,15,2022-09-29,162,414131
Rahim Yar Khan,28.4212,70.2989,covid19,18,2022-09-29,196,420419
Gujrat,32.5739,74.0776,covid19,22,2022-09-29,262,390533
Kasur,31.1167,74.45,covid19,22,2022-09-29,241,358409
Karachi,24.8607,67.0011,dengue,5,2022-10-06,413,14916456
Lahore,31.5204,74.3587,dengue,5,2022-10-06,319,11126285
Islamabad,33.6844,73.0479,dengue,4,2022-10-06,48,2000000
Faisalabad,31.4504,73.135,dengue,4,2022-10-06,68,3203846
Rawalpindi,33.5651,73.0169,dengue,5,2022-10-06,53,2098231
Multan,30.1575,71.5249,dengue,5,2022-10-06,52,1871843
Peshawar,34.0151,71.5249,dengue,3,2022-10-06,39,1970042
Quetta,30.1798,66.975,dengue,3,2022-10-06,18,1001205
Sialkot,32.4945,74.5229,dengue,3,2022-10-06,12,655852
Gujranwala,32.1617,74.1883,dengue,3,2022-10-06,38,2027001
Hyderabad,25.396,68.3578,dengue,5,2022-10-06,47,1734309
Sargodha,32.0836,72.6711,dengue,5,2022-10-06,18,659862
Bahawalpur,29.4,71.6833,dengue,3,2022-10-06,14,762111
Sukkur,27.7032,68.8589,dengue,5,2022-10-06,13,499900
Larkana,27.559,68.212,dengue,5,2022-10-06,13,490508
Sheikhupura,31.7167,73.9833,dengue,5,2022-10-06,12,473129
Jhang,31.28,72.3317,dengue,3,2022-10-06,7,414131
Rahim Yar Khan,28.4212,70.2989,dengue,3,2022-10-06,7,420419
Gujrat,32.5739,74.0776,dengue,3,2022-10-06,7,390533
Kasur,31.1167,74.45,dengue,5,2022-10-06,9,358409
Karachi,24.8607,67.0011,malaria,36,2022-10-06,12662,14916456
Lahore,31.5204,74.3587,malaria,33,2022-10-06,8165,11126285
Islamabad,33.6844,73.0479,malaria,35,2022-10-06,1617,2000000
Faisalabad,31.4504,73.135,malaria,33,2022-10-06,2344,3203846
Rawalpindi,33.5651,73.0169,malaria,38,2022-10-06,2001,2098231
Multan,30.1575,71.5249,malaria,38,2022-10-06,1768,1871843
Peshawar,34.0151,71.5249,malaria,42,2022-10-06,2197,1970042
Quetta,30.1798,66.975,malaria,30,2022-10-06,637,1001205
Sialkot,32.4945,74.5229,malaria,28,2022-10-06,346,655852
Gujranwala,32.1617,74.1883,malaria,35,2022-10-06,1632,2027001
Hyderabad,25.396,68.3578,malaria,31,2022-10-06,1117,1734309
Sargodha,32.0836,72.6711,malaria,31,2022-10-06,444,659862
Bahawalpur,29.4,71.6833,malaria,37,2022-10-06,676,762111
Sukkur,27.7032,68.8589,malaria,36,2022-10-06,431,499900
Larkana,27.559,68.212,malaria,34,2022-10-06,379,490508
Sheikhupura,31.7167,73.9833,malaria,38,2022-10-06,447,473129
Jhang,31.28,72.3317,malaria,35,2022-10-06,342,414131
Rahim Yar Khan,28.4212,70.2989,malaria,34,2022-10-06,331,420419
Gujrat,32.5739,74.0776,malaria,34,2022-10-06,297,390533
Kasur,31.1167,74.45,malaria,34,2022-10-06,281,358409
Karachi,24.8607,67.0011,cholera,0,2022-10-06,7,14916456
Lahore,31.5204,74.3587,cholera,0,2022-10-06,6,11126285
Islamabad,33.6844,73.0479,cholera,0,2022-10-06,0,2000000
Faisalabad,31.4504,73.135,cholera,0,2022-10-06,1,3203846
Rawalpindi,33.5651,73.0169,cholera,0,2022-10-06,1,2098231
Multan,30.1575,71.5249,cholera,0,2022-10-06,0,1871843
Peshawar,34.0151,71.5249,cholera,0,2022-10-06,1,1970042
Quetta,30.1798,66.975,cholera,0,2022-10-06,0,1001205
Sialkot,32.4945,74.5229,cholera,0,2022-10-06,0,655852
Gujranwala,32.1617,74.1883,cholera,0,2022-10-06,1,2027001
Hyderabad,25.396,68.3578,cholera,0,2022-10-06,1,1734309
Sargodha,32.0836,72.6711,cholera,0,2022-10-06,0,659862
Bahawalpur,29.4,71.6833,cholera,0,2022-10-06,0,762111
Sukkur,27.7032,68.8589,cholera,0,2022-10-06,0,499900
Larkana,27.559,68.212,cholera,0,2022-10-06,0,490508
Sheikhupura,31.7167,73.9833,cholera,0,2022-10-06,0,473129
Jhang,31.28,72.3317,cholera,0,2022-10-06,0,414131
Rahim Yar Khan,28.4212,70.2989,cholera,0,2022-10-06,0,420419
Gujrat,32.5739,74.0776,cholera,0,2022-10-06,0,390533
Kasur,31.1167,74.45,cholera,0,2022-10-06,0,358409
Karachi,24.8607,67.0011,influenza,0,2022-10-06,401,14916456
Lahore,31.5204,74.3587,influenza,0,2022-10-06,434,11126285
Islamabad,33.6844,73.0479,influenza,0,2022-10-06,43,2000000
Faisalabad,31.4504,73.135,influenza,0,2022-10-06,93,3203846
Rawalpindi,33.5651,73.0169,influenza,0,2022-10-06,64,2098231
Multan,30.1575,71.5249,influenza,0,2022-10-06,67,1871843
