week_start,district,disease,cases,temperature,humidity,rainfall,population_density,sanitation_index,cases_last_4weeks,cases_last_8weeks,CERS
2021-11-07,Sheikhupura,Scabies,3,34.6,75.7,11.6,338,0.39,23.0,67.0,27.64761904761904
2022-01-23,Sheikhupura,Scabies,14,28.8,45.7,15.8,117,0.79,24.0,76.0,20.666666666666668
2022-03-27,Sheikhupura,Scabies,4,35.6,76.2,8.5,217,0.61,24.0,61.0,18.235714285714288
2022-05-01,Sheikhupura,Scabies,1,31.0,49.0,8.1,899,0.32,22.0,42.0,44.8547619047619
2022-12-11,Sheikhupura,Scabies,6,21.6,51.4,12.1,673,0.77,25.0,48.0,33.17857142857143
2023-01-01,Sheikhupura,Scabies,12,30.5,82.5,12.2,750,0.51,23.0,47.0,44.423809523809524
2023-06-04,Sheikhupura,Scabies,11,32.9,81.4,6.6,758,0.62,30.0,54.0,39.11904761904762
2023-08-06,Sheikhupura,Scabies,6,30.6,88.5,2.4,873,0.54,35.0,57.0,39.595238095238095
2023-08-20,Sheikhupura,Scabies,11,30.3,68.6,11.4,800,0.76,40.0,65.0,40.11904761904762
2023-09-10,Sheikhupura,Scabies,13,33.9,59.1,12.4,487,0.7,41.0,64.0,32.52857142857143
2023-12-10,Sheikhupura,Scabies,6,22.6,85.5,10.2,452,0.9,36.0,66.0,22.26190476190476
2024-01-14,Sheikhupura,Scabies,20,20.3,74.7,1.5,967,0.62,50.0,85.0,48.67857142857142
2024-04-21,Sheikhupura,Scabies,20,33.6,72.0,6.4,816,0.89,59.0,99.0,40.695238095238096
2024-08-04,Sheikhupura,Scabies,16,29.7,83.8,4.8,747,0.73,62.0,103.0,38.50952380952381
2024-09-29,Sheikhupura,Scabies,19,28.9,64.3,7.5,289,0.63,75.0,111.0,28.307142857142853
2025-02-23,Sheikhupura,Scabies,4,27.0,70.8,13.9,154,0.79,59.0,109.0,15.235714285714286
2025-03-09,Sheikhupura,Scabies,15,26.6,68.3,7.7,538,0.35,54.0,113.0,40.02142857142857
2025-06-08,Sheikhupura,Scabies,12,22.6,66.8,13.6,854,0.39,50.0,112.0,50.99047619047619
2025-08-03,Sheikhupura,Scabies,16,33.4,52.3,12.5,661,0.69,47.0,122.0,40.292857142857144
2025-08-17,Sheikhupura,Scabies,11,34.5,69.1,10.6,659,0.77,54.0,113.0,34.819047619047616
2025-09-21,Sheikhupura,Scabies,10,39.2,50.0,6.3,140,0.32,49.0,103.0,23.797619047619044
2015-01-04,Sheikhupura,Tuberculosis,5,31.6,66.2,11.5,451,0.78,5.0,5.0,24.707142857142856
2015-04-05,Sheikhupura,Tuberculosis,14,33.9,84.8,14.6,909,0.92,19.0,19.0,43.86666666666667
2015-07-19,Sheikhupura,Tuberculosis,6,20.7,53.8,7.3,142,0.76,25.0,25.0,13.278571428571428
2015-11-29,Sheikhupura,Tuberculosis,20,30.8,51.1,0.4,347,0.61,45.0,45.0,27.661904761904765
2015-12-20,Sheikhupura,Tuberculosis,16,31.8,54.6,2.5,108,0.93,56.0,61.0,12.059523809523807
2016-06-12,Sheikhupura,Tuberculosis,10,38.4,83.7,13.4,547,0.55,52.0,71.0,36.31428571428572
2016-12-11,Sheikhupura,Tuberculosis,18,30.3,74.2,15.0,358,0.49,64.0,89.0,36.58571428571429
2016-12-18,Sheikhupura,Tuberculosis,13,31.8,60.5,18.8,918,0.92,57.0,102.0,45.695238095238096
2017-09-17,Sheikhupura,Tuberculosis,5,24.1,64.3,17.1,904,0.32,46.0,102.0,51.80714285714285
2017-12-03,Sheikhupura,Tuberculosis,15,23.3,76.2,6.0,523,0.68,51.0,103.0,32.07142857142857
2018-03-25,Sheikhupura,Tuberculosis,7,37.2,46.1,17.7,167,0.82,40.0,104.0,18.683333333333334
2018-04-15,Sheikhupura,Tuberculosis,3,21.0,76.2,14.6,137,0.86,30.0,87.0,13.047619047619047
2018-04-29,Sheikhupura,Tuberculosis,1,25.2,67.5,1.6,174,0.56,26.0,72.0,12.638095238095238
2018-05-20,Sheikhupura,Tuberculosis,8,39.7,88.0,5.2,807,0.93,19.0,70.0,32.13809523809525
2018-06-03,Sheikhupura,Tuberculosis,12,24.1,72.3,19.7,761,0.68,24.0,64.0,45.140476190476186
2018-12-16,Sheikhupura,Tuberculosis,7,25.6,58.9,15.1,638,0.62,28.0,58.0,37.083333333333336
2019-02-03,Sheikhupura,Tuberculosis,19,33.1,46.6,10.7,600,0.45,46.0,72.0,43.87380952380953
2019-04-14,Sheikhupura,Tuberculosis,17,25.0,82.3,11.7,643,0.3,55.0,74.0,47.66428571428571
2019-09-29,Sheikhupura,Tuberculosis,20,31.2,70.3,6.4,927,0.79,63.0,87.0,46.39523809523809
2019-10-06,Sheikhupura,Tuberculosis,18,35.8,63.7,7.0,318,0.39,74.0,102.0,33.25238095238095
2020-01-05,Sheikhupura,Tuberculosis,14,27.3,74.0,7.3,846,0.52,69.0,115.0,46.11666666666666
2020-03-22,Sheikhupura,Tuberculosis,7,33.1,69.1,15.8,744,0.64,59.0,114.0,40.56666666666667
2020-03-29,Sheikhupura,Tuberculosis,18,31.8,86.1,17.3,289,0.43,57.0,120.0,36.63571428571429
2020-04-26,Sheikhupura,Tuberculosis,19,34.5,79.9,2.6,736,0.61,58.0,132.0,41.15714285714286
2021-04-11,Sheikhupura,Tuberculosis,0,40.3,49.2,12.3,368,0.79,44.0,113.0,19.28333333333333
2021-12-12,Sheikhupura,Tuberculosis,3,30.6,40.8,8.0,399,0.32,40.0,99.0,29.280952380952375
2022-01-09,Sheikhupura,Tuberculosis,12,31.1,79.0,2.2,261,0.38,34.0,91.0,25.72380952380952
2022-05-22,Sheikhupura,Tuberculosis,9,37.2,76.8,5.0,783,0.35,24.0,82.0,43.40952380952381
2022-09-04,Sheikhupura,Tuberculosis,13,29.3,54.2,0.1,139,0.99,37.0,81.0,8.97857142857143
2023-01-01,Sheikhupura,Tuberculosis,11,36.0,76.6,15.6,226,0.41,45.0,85.0,30.085714285714293
2023-07-09,Sheikhupura,Tuberculosis,12,29.5,49.0,10.0,747,0.56,45.0,79.0,42.22380952380952
2023-07-30,Sheikhupura,Tuberculosis,6,30.9,82.0,6.4,302,0.33,42.0,66.0,26.76190476190476
2023-08-13,Sheikhupura,Tuberculosis,0,31.5,77.8,3.7,394,0.93,29.0,66.0,13.049999999999997
2023-10-15,Sheikhupura,Tuberculosis,18,37.3,83.0,5.2,282,0.64,36.0,81.0,26.152380952380955
2024-01-28,Sheikhupura,Tuberculosis,10,28.5,47.3,17.6,716,0.44,34.0,79.0,46.247619047619054
2024-06-09,Sheikhupura,Tuberculosis,10,26.9,41.3,15.9,430,0.39,38.0,80.0,36.864285714285714
2024-07-28,Sheikhupura,Tuberculosis,2,31.3,46.0,18.2,188,0.76,40.0,69.0,17.976190476190474
2024-09-15,Sheikhupura,Tuberculosis,12,29.0,46.2,13.7,961,0.39,34.0,70.0,54.607142857142854
2024-09-22,Sheikhupura,Tuberculosis,5,31.5,44.7,3.7,258,0.85,29.0,63.0,12.973809523809523
2024-12-29,Sheikhupura,Tuberculosis,5,31.8,85.3,6.0,357,0.33,24.0,62.0,27.823809523809516
2025-03-02,Sheikhupura,Tuberculosis,9,24.7,55.8,2.2,550,0.8,31.0,71.0,25.242857142857144
2025-12-07,Sheikhupura,Tuberculosis,20,37.1,81.9,8.9,833,0.5,39.0,73.0,50.311904761904756
2015-03-29,Sheikhupura,Typhoid,6,22.2,83.6,3.1,553,0.7,6.0,6.0,26.07857142857143
2015-05-03,Sheikhupura,Typhoid,1,32.4,86.7,4.2,735,0.69,7.0,7.0,30.03809523809524
2015-05-24,Sheikhupura,Typhoid,15,27.6,89.6,4.7,778,0.5,22.0,22.0,43.52142857142857
2015-08-30,Sheikhupura,Typhoid,9,35.9,76.7,13.2,449,0.87,31.0,31.0,25.976190476190474
2015-10-18,Sheikhupura,Typhoid,20,18.1,71.6,12.3,158,0.84,45.0,51.0,22.711904761904762
2015-12-27,Sheikhupura,Typhoid,15,35.3,54.0,9.1,964,0.6,59.0,66.0,49.921428571428564
2016-02-21,Sheikhupura,Typhoid,11,28.7,79.7,10.8,442,0.32,55.0,77.0,36.68571428571428
2016-06-19,Sheikhupura,Typhoid,8,20.9,69.0,8.0,622,0.61,54.0,85.0,33.77142857142857
2016-07-31,Sheikhupura,Typhoid,17,35.7,84.5,5.4,691,0.43,51.0,96.0,43.51428571428572
2016-09-18,Sheikhupura,Typhoid,14,14.1,57.3,18.9,844,0.69,50.0,109.0,48.45
2016-10-30,Sheikhupura,Typhoid,12,34.7,45.3,17.5,223,0.45,51.0,106.0,30.70714285714286
2017-01-08,Sheikhupura,Typhoid,2,28.5,59.5,8.9,987,0.97,45.0,99.0,35.759523809523806
2017-02-12,Sheikhupura,Typhoid,12,34.1,57.5,0.8,373,0.82,40.0,91.0,19.95714285714286
2017-05-28,Sheikhupura,Typhoid,6,30.1,79.7,6.5,228,0.7,32.0,82.0,16.945238095238096
2017-10-08,Sheikhupura,Typhoid,14,30.4,84.6,10.1,420,0.68,34.0,85.0,30.11666666666667
2017-11-19,Sheikhupura,Typhoid,12,30.9,80.0,1.4,792,0.7,44.0,89.0,36.62380952380952
2018-02-18,Sheikhupura,Typhoid,14,28.2,66.1,10.8,843,0.57,46.0,86.0,46.766666666666666
2018-06-10,Sheikhupura,Typhoid,14,31.8,43.1,9.8,394,0.42,54.0,86.0,34.300000000000004
2018-06-17,Sheikhupura,Typhoid,12,20.1,51.3,10.1,330,0.99,52.0,86.0,19.773809523809522
2018-09-09,Sheikhupura,Typhoid,16,28.6,75.7,6.2,274,0.57,56.0,100.0,26.642857142857146
2018-10-14,Sheikhupura,Typhoid,3,23.6,68.8,9.7,675,0.85,45.0,91.0,28.73095238095238
2019-01-27,Sheikhupura,Typhoid,2,29.2,61.9,3.1,838,0.58,33.0,87.0,35.69285714285714
2019-03-10,Sheikhupura,Typhoid,1,30.9,46.3,14.0,773,0.8,22.0,74.0,34.00476190476191
2019-06-30,Sheikhupura,Typhoid,7,25.5,58.3,11.8,636,0.85,13.0,69.0,30.766666666666666
2019-09-08,Sheikhupura,Typhoid,17,34.1,77.9,0.9,780,0.31,27.0,72.0,46.63095238095238
2019-09-29,Sheikhupura,Typhoid,3,24.8,87.0,10.7,272,0.84,28.0,61.0,15.997619047619047
2019-12-15,Sheikhupura,Typhoid,15,36.5,59.6,0.6,321,0.97,42.0,64.0,16.83809523809524
2020-03-08,Sheikhupura,Typhoid,2,28.5,71.8,6.0,948,0.53,37.0,50.0,41.80952380952381
2020-03-29,Sheikhupura,Typhoid,20,33.3,85.0,0.2,288,0.74,40.0,67.0,22.995238095238097
2020-04-12,Sheikhupura,Typhoid,15,34.9,53.8,16.4,424,0.86,52.0,80.0,30.37142857142857
2020-05-03,Sheikhupura,Typhoid,9,25.2,75.7,8.5,511,0.67,46.0,88.0,29.692857142857136
2020-06-28,Sheikhupura,Typhoid,6,27.9,45.0,13.5,495,1.0,50.0,87.0,23.345238095238095
2020-07-26,Sheikhupura,Typhoid,5,27.1,77.3,13.1,962,0.64,35.0,75.0,45.340476190476195
2020-08-02,Sheikhupura,Typhoid,13,25.8,46.3,3.8,109,0.63,33.0,85.0,17.028571428571432
2020-11-08,Sheikhupura,Typhoid,12,22.3,77.7,11.7,237,0.6,36.0,82.0,25.273809523809526
2021-01-03,Sheikhupura,Typhoid,16,26.7,83.0,4.4,595,0.83,46.0,96.0,31.24285714285715
2021-11-14,Sheikhupura,Typhoid,20,26.0,78.8,17.1,310,1.0,61.0,96.0,26.978571428571428
2022-02-13,Sheikhupura,Typhoid,18,25.9,55.7,14.0,742,0.3,66.0,99.0,52.68571428571428
2022-03-13,Sheikhupura,Typhoid,5,32.7,70.6,9.5,203,0.75,59.0,95.0,16.04047619047619
2022-04-24,Sheikhupura,Typhoid,0,24.4,79.1,14.1,324,0.94,43.0,89.0,15.716666666666669
2022-07-17,Sheikhupura,Typhoid,20,32.2,46.6,12.5,820,0.46,43.0,104.0,52.47857142857143
2023-02-19,Sheikhupura,Typhoid,20,19.7,73.9,13.9,649,0.41,45.0,111.0,48.47857142857143
2023-08-13,Sheikhupura,Typhoid,20,22.1,84.1,16.0,669,0.82,60.0,119.0,41.9952380952381
2023-12-17,Sheikhupura,Typhoid,4,34.0,84.3,15.0,524,0.39,64.0,107.0,36.11904761904762
2025-02-16,Sheikhupura,Typhoid,20,32.3,48.0,16.1,969,0.59,64.0,107.0,56.64523809523809
2025-05-18,Sheikhupura,Typhoid,6,40.6,51.9,6.7,355,0.79,50.0,95.0,19.478571428571424
2025-06-15,Sheikhupura,Typhoid,19,29.2,68.2,3.9,320,0.37,49.0,109.0,32.740476190476194
2015-06-21,Sheikhupura,Whooping Cough,14,25.2,70.8,14.3,279,0.47,14.0,14.0,31.716666666666672
2015-06-28,Sheikhupura,Whooping Cough,4,36.1,56.7,6.8,254,0.38,18.0,18.0,23.21904761904762
2015-08-30,Sheikhupura,Whooping Cough,3,31.3,46.5,19.9,921,0.95,21.0,21.0,40.03095238095238
2016-04-24,Sheikhupura,Whooping Cough,9,21.7,71.3,0.1,781,0.56,30.0,30.0,36.69285714285714
2017-06-11,Sheikhupura,Whooping Cough,6,33.9,61.1,7.5,246,0.57,22.0,36.0,20.645238095238096
2018-08-12,Sheikhupura,Whooping Cough,17,32.1,45.0,2.6,522,0.53,35.0,53.0,34.48095238095238
2018-09-16,Sheikhupura,Whooping Cough,8,34.0,71.0,10.2,219,0.74,40.0,61.0,18.83809523809524
2018-10-07,Sheikhupura,Whooping Cough,15,29.2,67.1,14.4,294,0.95,46.0,76.0,23.23809523809524
2019-01-06,Sheikhupura,Whooping Cough,13,28.0,71.9,1.3,969,0.9,53.0,75.0,39.04523809523809
2019-03-10,Sheikhupura,Whooping Cough,16,24.3,50.2,3.7,265,0.98,52.0,87.0,16.89285714285714
2019-06-09,Sheikhupura,Whooping Cough,6,24.3,88.0,18.6,346,0.3,50.0,90.0,34.92857142857142
2019-08-04,Sheikhupura,Whooping Cough,14,31.0,55.2,8.4,936,0.68,49.0,95.0,46.46666666666667
2019-08-18,Sheikhupura,Whooping Cough,7,23.2,56.8,14.4,763,0.95,43.0,96.0,34.300000000000004
2019-10-20,Sheikhupura,Whooping Cough,1,20.6,50.1,7.4,826,0.56,28.0,80.0,37.27142857142857
2019-11-24,Sheikhupura,Whooping Cough,15,24.8,51.1,9.1,757,0.84,37.0,87.0,38.221428571428575
2020-04-05,Sheikhupura,Whooping Cough,18,21.2,55.8,17.1,223,0.8,41.0,90.0,26.935714285714283
2020-04-12,Sheikhupura,Whooping Cough,1,28.3,61.9,11.0,906,0.9,35.0,78.0,34.938095238095244
2020-08-16,Sheikhupura,Whooping Cough,1,25.8,42.6,8.6,759,0.91,35.0,63.0,28.638095238095236
2021-04-11,Sheikhupura,Whooping Cough,3,30.8,52.2,2.3,294,0.63,23.0,60.0,16.73095238095238
2021-05-09,Sheikhupura,Whooping Cough,19,24.4,88.9,0.2,474,0.46,24.0,65.0,34.22380952380952
2021-07-04,Sheikhupura,Whooping Cough,11,39.7,80.9,6.5,390,0.43,34.0,69.0,30.602380952380948
2021-09-19,Sheikhupura,Whooping Cough,1,25.2,55.0,17.7,110,0.58,34.0,69.0,18.154761904761905
2021-10-31,Sheikhupura,Whooping Cough,4,27.1,78.8,9.4,822,0.6,35.0,58.0,39.05238095238095
2021-12-05,Sheikhupura,Whooping Cough,12,37.4,50.5,12.1,319,0.3,28.0,52.0,34.207142857142856
2023-07-30,Sheikhupura,Whooping Cough,1,26.4,44.3,16.4,409,0.85,18.0,52.0,22.07142857142857
2023-10-01,Sheikhupura,Whooping Cough,7,27.4,71.7,12.7,845,0.92,24.0,58.0,36.78333333333333
2023-10-15,Sheikhupura,Whooping Cough,15,36.6,56.9,8.9,171,0.9,35.0,70.0,17.38809523809524
2023-10-22,Sheikhupura,Whooping Cough,6,31.9,52.9,5.0,514,0.71,29.0,57.0,25.528571428571432
2024-09-22,Sheikhupura,Whooping Cough,6,38.4,45.0,12.8,338,0.67,34.0,52.0,24.36190476190476
2025-03-30,Sheikhupura,Whooping Cough,4,30.0,67.3,2.4,271,0.79,31.0,55.0,13.385714285714284
2015-01-04,Sialkot,COVID-19,15,21.6,67.3,16.8,744,0.46,15.0,15.0,49.23809523809524
2015-05-31,Sialkot,COVID-19,13,30.5,48.9,17.4,590,0.41,28.0,28.0,44.26190476190476
2015-09-20,Sialkot,COVID-19,14,35.7,43.3,4.2,657,0.72,42.0,42.0,34.26666666666667
2015-11-29,Sialkot,COVID-19,3,20.6,41.1,2.0,623,0.41,45.0,45.0,31.947619047619053
2016-03-27,Sialkot,COVID-19,8,35.1,86.8,3.4,154,0.78,38.0,53.0,12.471428571428572
2016-10-30,Sialkot,COVID-19,2,28.4,65.9,6.3,764,0.38,27.0,55.0,38.82619047619047
2016-11-20,Sialkot,COVID-19,18,32.7,58.0,19.1,296,0.64,31.0,73.0,33.56904761904762
2016-12-18,Sialkot,COVID-19,10,26.8,52.1,8.4,714,0.48,38.0,83.0,40.780952380952385
2017-02-12,Sialkot,COVID-19,35,41.6,43.5,4.5,558,0.79,65.0,103.0,41.71666666666667
2017-06-11,Sialkot,COVID-19,16,27.2,45.7,9.6,146,0.83,79.0,106.0,18.87619047619048
2017-11-19,Sialkot,COVID-19,16,27.1,45.1,18.3,782,0.54,77.0,108.0,50.22619047619048
2018-05-27,Sialkot,COVID-19,6,28.8,47.6,11.2,264,0.41,73.0,111.0,26.295238095238094
2018-06-17,Sialkot,COVID-19,18,33.2,43.1,10.5,804,0.78,56.0,121.0,43.402380952380945
2018-09-02,Sialkot,COVID-19,15,31.3,74.7,1.2,281,0.38,55.0,134.0,27.604761904761904
2018-09-30,Sialkot,COVID-19,19,35.1,64.8,11.7,401,0.75,58.0,135.0,31.74047619047619
2019-02-24,Sialkot,COVID-19,11,29.6,43.2,1.1,708,0.45,63.0,136.0,38.10238095238095
2019-11-10,Sialkot,COVID-19,16,29.2,71.5,2.3,122,0.79,61.0,117.0,15.226190476190476
2020-01-19,Sialkot,COVID-19,30,27.4,68.9,18.5,236,0.45,76.0,131.0,41.926190476190484
2020-03-15,Sialkot,COVID-19,2,34.7,68.7,7.6,711,0.7,59.0,117.0,31.30952380952381
2020-08-09,Sialkot,COVID-19,20,34.6,65.5,19.4,273,0.94,68.0,131.0,28.095238095238095
2020-08-16,Sialkot,COVID-19,19,23.9,60.2,13.1,558,0.35,71.0,132.0,45.673809523809524
2020-08-30,Sialkot,COVID-19,20,26.3,82.6,2.2,883,0.84,61.0,137.0,41.82857142857143
2020-11-01,Sialkot,COVID-19,8,30.7,82.1,16.9,565,0.76,67.0,126.0,33.32142857142858
2020-12-06,Sialkot,COVID-19,14,34.6,78.9,10.5,451,0.97,61.0,129.0,25.55
2021-03-07,Sialkot,COVID-19,10,22.6,61.2,15.6,389,0.39,52.0,123.0,35.34761904761905
2021-08-22,Sialkot,COVID-19,18,29.9,57.7,2.9,178,0.55,50.0,111.0,23.33571428571429
2022-01-16,Sialkot,COVID-19,20,27.3,56.0,3.5,455,0.67,62.0,129.0,31.611904761904764
2023-01-08,Sialkot,COVID-19,12,36.8,48.1,2.8,342,0.91,60.0,121.0,18.12380952380952
2023-02-05,Sialkot,COVID-19,35,27.6,48.1,7.2,923,0.94,85.0,137.0,52.233333333333334
2023-04-09,Sialkot,COVID-19,0,34.5,82.4,4.8,188,0.56,67.0,117.0,14.133333333333335
2023-04-30,Sialkot,COVID-19,11,33.6,61.1,10.6,894,0.96,58.0,120.0,38.852380952380955
2023-06-25,Sialkot,COVID-19,20,23.7,46.9,7.6,771,0.41,66.0,126.0,49.395238095238106
2023-07-16,Sialkot,COVID-19,9,30.3,71.6,9.0,576,0.8,40.0,125.0,29.509523809523806
2023-07-23,Sialkot,COVID-19,0,26.5,59.5,5.8,361,0.45,40.0,107.0,22.6
2023-11-26,Sialkot,COVID-19,9,39.9,77.3,0.6,407,0.77,38.0,96.0,20.276190476190475
2024-01-14,Sialkot,COVID-19,20,31.7,70.7,1.8,973,0.42,38.0,104.0,53.028571428571425
2024-02-25,Sialkot,COVID-19,16,34.2,43.0,11.1,864,0.94,45.0,85.0,41.35952380952381
2024-08-18,Sialkot,COVID-19,15,31.6,76.7,12.4,923,0.81,60.0,100.0,46.00476190476191
2025-03-30,Sialkot,COVID-19,4,27.7,45.6,10.8,755,0.64,55.0,93.0,36.719047619047615
2025-04-13,Sialkot,COVID-19,7,25.8,46.0,9.9,579,0.8,42.0,80.0,28.916666666666668
2025-09-14,Sialkot,COVID-19,16,34.4,57.9,12.5,774,0.78,42.0,87.0,42.259523809523806
2015-02-15,Sialkot,Cholera,16,22.7,57.4,8.0,605,1.0,16.0,16.0,29.976190476190478
2015-07-19,Sialkot,Cholera,18,33.2,83.1,19.9,522,0.42,34.0,34.0,45.90238095238096
2015-08-09,Sialkot,Cholera,26,24.1,67.1,11.8,648,0.31,60.0,60.0,52.82380952380953
2015-08-30,Sialkot,Cholera,38,33.7,66.1,17.8,892,0.52,98.0,98.0,66.61428571428571
2015-09-20,Sialkot,Cholera,6,42.7,59.7,4.1,533,0.37,88.0,104.0,32.51190476190476
2016-02-14,Sialkot,Cholera,15,28.2,77.7,14.9,295,0.43,85.0,119.0,33.92142857142858
2016-03-06,Sialkot,Cholera,14,24.7,72.3,2.1,530,0.7,73.0,133.0,29.38333333333334
2016-05-08,Sialkot,Cholera,6,33.9,63.5,8.2,758,0.34,41.0,139.0,42.661904761904765
2016-09-11,Sialkot,Cholera,16,17.9,65.4,0.5,362,0.78,51.0,139.0,22.52619047619048
2016-10-16,Sialkot,Cholera,8,23.7,63.3,5.5,137,0.41,44.0,129.0,20.354761904761904
2016-10-30,Sialkot,Cholera,2,28.5,62.5,10.3,473,0.97,32.0,105.0,19.326190476190476
2016-12-25,Sialkot,Cholera,18,39.2,87.4,11.9,242,0.35,44.0,85.0,33.96904761904762
2017-06-18,Sialkot,Cholera,27,32.1,56.5,16.4,342,0.89,55.0,106.0,33.8952380952381
2018-08-05,Sialkot,Cholera,28,28.2,75.2,15.9,882,0.91,75.0,119.0,51.81666666666666
2018-09-02,Sialkot,Cholera,0,22.1,46.9,3.5,636,0.62,73.0,105.0,27.21666666666667
2018-11-18,Sialkot,Cholera,13,31.8,73.1,6.2,161,0.48,68.0,112.0,22.961904761904766
2019-02-17,Sialkot,Cholera,13,34.5,56.8,6.2,636,0.48,54.0,109.0,38.79523809523809
2019-05-05,Sialkot,Cholera,13,35.4,56.7,5.5,820,0.55,39.0,114.0,43.17857142857143
2019-08-11,Sialkot,Cholera,37,31.7,86.2,3.3,344,0.48,76.0,149.0,41.326190476190476
2019-12-01,Sialkot,Cholera,4,29.4,49.4,3.6,453,0.72,67.0,135.0,21.452380952380953
2019-12-29,Sialkot,Cholera,12,27.3,73.6,5.5,802,0.53,66.0,120.0,42.40714285714286
2020-05-31,Sialkot,Cholera,9,28.4,80.8,13.5,815,0.64,62.0,101.0,42.92619047619047
2020-08-09,Sialkot,Cholera,23,29.3,79.0,2.4,550,0.8,48.0,124.0,33.34285714285714
2021-01-10,Sialkot,Cholera,16,36.0,58.8,7.5,306,0.89,60.0,127.0,21.95952380952381
2021-01-24,Sialkot,Cholera,12,29.6,41.9,14.8,436,0.46,60.0,126.0,36.25714285714286
2021-02-14,Sialkot,Cholera,2,35.8,45.0,11.1,217,0.62,53.0,115.0,18.192857142857143
2022-01-02,Sialkot,Cholera,12,36.0,49.3,2.3,556,0.34,42.0,90.0,36.40714285714285
2022-07-10,Sialkot,Cholera,38,37.4,41.6,1.5,883,0.42,64.0,124.0,60.16428571428571
2023-03-05,Sialkot,Cholera,20,31.7,72.7,15.3,684,0.67,72.0,132.0,45.14523809523809
2023-05-28,Sialkot,Cholera,7,25.4,84.2,15.5,964,0.32,77.0,130.0,54.15
2023-12-17,Sialkot,Cholera,11,29.2,57.8,3.3,606,1.0,76.0,118.0,24.80238095238095
2023-12-24,Sialkot,Cholera,9,34.7,44.4,2.2,723,0.31,47.0,111.0,40.80952380952381
2024-03-17,Sialkot,Cholera,2,32.4,56.3,17.4,340,0.57,29.0,101.0,26.442857142857147
2024-07-28,Sialkot,Cholera,32,31.3,71.7,13.7,863,0.75,54.0,131.0,55.56904761904761
2024-09-15,Sialkot,Cholera,5,29.4,43.2,16.0,979,0.92,48.0,124.0,41.75714285714286
2024-10-27,Sialkot,Cholera,7,34.6,67.6,8.4,624,0.83,46.0,93.0,29.06666666666667
2024-12-15,Sialkot,Cholera,20,13.4,74.0,10.2,786,0.62,64.0,93.0,46.99523809523809
2025-06-15,Sialkot,Cholera,27,34.7,75.5,11.1,921,0.74,59.0,113.0,53.545238095238105
2025-08-17,Sialkot,Cholera,34,22.2,64.8,18.9,484,0.64,88.0,136.0,48.878571428571426
2025-11-09,Sialkot,Cholera,1,30.3,65.4,0.3,740,0.91,82.0,128.0,23.854761904761908
2015-02-08,Sialkot,Dengue,3,33.9,82.6,0.6,935,0.39,3.0,3.0,42.047619047619044
2015-04-12,Sialkot,Dengue,10,28.6,59.6,16.4,712,0.45,13.0,13.0,45.314285714285724
2015-05-31,Sialkot,Dengue,3,31.3,76.7,7.7,354,0.85,16.0,16.0,17.030952380952378
2015-06-07,Sialkot,Dengue,11,31.9,76.2,9.0,898,0.93,27.0,27.0,38.785714285714285
2015-08-16,Sialkot,Dengue,54,31.7,75.2,19.6,739,0.83,78.0,81.0,65.35714285714286
2015-10-11,Sialkot,Dengue,6,36.9,81.1,17.9,700,0.83,74.0,87.0,35.778571428571425
2015-11-29,Sialkot,Dengue,10,31.8,63.7,5.3,157,0.96,81.0,97.0,11.064285714285715
2016-04-17,Sialkot,Dengue,9,30.6,45.1,15.0,568,0.81,79.0,106.0,32.042857142857144
2016-06-12,Sialkot,Dengue,11,26.4,82.9,11.6,332,0.82,36.0,114.0,23.41904761904762
2016-08-21,Sialkot,Dengue,33,25.8,59.2,16.4,633,0.78,63.0,137.0,49.22380952380953
2017-11-05,Sialkot,Dengue,1,29.9,86.0,17.9,106,0.76,54.0,135.0,14.52142857142857
2018-12-16,Sialkot,Dengue,19,25.2,51.2,15.2,403,0.94,64.0,143.0,29.75714285714286
2019-06-02,Sialkot,Dengue,20,28.2,50.5,15.7,298,0.56,73.0,109.0,34.67857142857142
2019-06-30,Sialkot,Dengue,0,35.8,85.4,13.4,544,0.72,40.0,103.0,27.1
2019-09-01,Sialkot,Dengue,46,29.3,64.6,17.6,123,0.97,85.0,139.0,36.452380952380956
2021-03-07,Sialkot,Dengue,19,32.1,83.3,1.1,335,0.69,85.0,149.0,25.44047619047619
2021-05-09,Sialkot,Dengue,8,33.7,75.7,4.1,701,0.64,73.0,146.0,33.8547619047619
2021-08-29,Sialkot,Dengue,48,35.4,73.1,1.2,698,0.8,121.0,161.0,51.96190476190476
2022-02-06,Sialkot,Dengue,5,25.0,70.0,4.4,217,0.91,80.0,165.0,10.757142857142858
2022-02-27,Sialkot,Dengue,19,24.8,60.5,12.2,988,0.3,80.0,165.0,60.557142857142864
2022-07-10,Sialkot,Dengue,35,31.0,56.7,13.5,141,0.33,107.0,180.0,41.516666666666666
2022-11-06,Sialkot,Dengue,10,36.7,51.6,2.5,338,0.35,69.0,190.0,27.89761904761905
2022-12-18,Sialkot,Dengue,18,32.5,72.2,10.5,466,0.41,82.0,162.0,39.535714285714285
2022-12-25,Sialkot,Dengue,2,32.3,54.8,7.7,381,0.94,65.0,145.0,15.559523809523812
2024-05-19,Sialkot,Dengue,6,25.8,87.4,10.3,834,0.75,36.0,143.0,38.04523809523809
2024-09-29,Sialkot,Dengue,44,35.4,42.3,12.0,855,0.36,70.0,139.0,69.1095238095238
