date,district,lat,lon,disease,cases,lag_1,lag_2,lag_3,temperature,humidity,rainfall,population_density,sanitation_score
2015-05-16,Rawalpindi,33.6167,73.0667,GI Infections,4,4,7,6,41.0,75.3,33.8,1514,35
2015-03-23,Turbat,26.0043,63.0488,Rubella,5,3,2,5,37.4,78.3,40.0,2245,70
2015-03-17,Hyderabad,25.396,68.3578,Eye Infections,10,5,5,6,36.4,74.8,36.0,2527,79
2015-04-07,Multan,30.1575,71.5249,COVID19,20,19,18,16,41.1,81.5,39.8,1743,34
2015-03-08,Islamabad,33.6844,73.0479,Dengue,1,7,0,8,36.2,76.4,33.5,2816,30
2015-01-07,Larkana,27.56,68.21,Influenza,14,15,4,0,21.2,56.4,0.0,2445,71
2015-02-21,Sialkot,32.4945,74.5229,Allergies,4,6,3,11,30.4,74.4,27.7,2870,73
2015-01-22,Rawalpindi,33.6167,73.0667,Influenza,9,12,13,12,23.7,65.9,6.8,1514,35
2015-01-16,Multan,30.1575,71.5249,COVID19,6,4,7,7,20.7,59.3,6.8,1743,34
2015-01-10,Multan,30.1575,71.5249,Rotavirus,1,2,9,4,19.8,59.1,0.0,1743,34
2015-05-22,Sargodha,32.0836,72.6711,Pneumonia,5,1,2,7,39.4,76.8,32.1,2649,30
2015-03-17,Sargodha,32.0836,72.6711,Hepatitis E,6,8,3,3,36.6,77.2,36.9,2649,30
2015-01-07,Dera Ghazi Khan,30.0561,70.6347,Typhoid,0,0,7,0,19.8,58.1,0.0,1782,70
2015-01-25,Jhelum,32.9333,73.7333,Measles,6,8,7,7,24.1,68.1,10.8,3536,73
2015-03-20,Turbat,26.0043,63.0488,Tuberculosis,1,8,10,3,38.1,79.7,38.2,2245,70
2015-05-25,Rawalpindi,33.6167,73.0667,Tuberculosis,8,4,5,0,38.4,75.6,30.0,1514,35
2015-05-13,Sheikhupura,31.7131,73.9783,Typhoid,9,3,4,4,38.0,77.2,35.9,2990,42
2015-05-28,Multan,30.1575,71.5249,Typhoid,6,2,4,7,37.5,75.0,27.1,1743,34
2015-04-07,Sukkur,27.705,68.857,Allergies,2,5,4,3,38.0,83.9,40.7,4954,59
2015-04-19,Lahore,31.5497,74.3436,Typhoid,6,6,0,0,39.4,77.1,39.7,2677,60
2015-03-29,Sialkot,32.4945,74.5229,Tuberculosis,2,6,8,8,36.5,79.3,38.1,2870,73
2015-03-23,Sialkot,32.4945,74.5229,Influenza,7,9,8,8,37.6,82.1,38.2,2870,73
2015-03-02,Lahore,31.5497,74.3436,Rubella,3,4,6,1,33.1,75.6,29.8,2677,60
2015-02-18,Sukkur,27.705,68.857,Eye Infections,8,10,0,2,30.2,74.4,24.5,4954,59
2015-04-22,Multan,30.1575,71.5249,Hepatitis A,7,4,0,6,39.3,77.5,41.6,1743,34
2015-01-31,Sargodha,32.0836,72.6711,Polio,6,4,2,4,26.4,65.4,16.0,2649,30
2015-02-09,Islamabad,33.6844,73.0479,Tuberculosis,4,4,0,3,29.1,67.8,20.3,2816,30
2015-05-01,Peshawar,34.0151,71.5805,Typhoid,2,6,2,5,39.4,83.7,35.2,1934,48
2015-03-02,Lahore,31.5497,74.3436,Allergies,2,8,6,5,33.1,75.6,29.8,2677,60
2015-02-09,Sukkur,27.705,68.857,Malaria,3,3,1,1,29.5,70.3,19.8,4954,59
2015-05-01,Quetta,30.1798,66.975,Allergies,3,7,4,6,40.6,75.6,40.0,2413,46
2015-02-15,Bahawalpur,29.3956,71.6833,Hepatitis A,9,3,0,1,29.2,71.6,24.3,1135,66
2015-02-12,Dera Ghazi Khan,30.0561,70.6347,Malaria,0,0,5,8,29.1,68.3,20.7,1782,70
2015-01-13,Rawalpindi,33.6167,73.0667,Cholera,4,0,4,0,21.0,60.9,2.2,1514,35
2015-01-25,Larkana,27.56,68.21,Malaria,1,6,3,2,23.0,67.9,7.3,2445,71
2015-02-24,Islamabad,33.6844,73.0479,Rotavirus,0,2,5,0,32.3,72.7,30.0,2816,30
2015-04-19,Multan,30.1575,71.5249,Hepatitis E,6,7,0,14,38.4,80.6,38.7,1743,34
2015-04-04,Hyderabad,25.396,68.3578,Asthma,5,4,10,10,38.4,78.6,40.8,2527,79
2015-03-08,Sargodha,32.0836,72.6711,Measles,9,3,6,8,34.1,80.8,32.9,2649,30
2015-05-16,Islamabad,33.6844,73.0479,Rotavirus,5,4,4,0,37.7,76.8,35.8,2816,30
2015-03-11,Gwadar,25.1214,62.3256,Skin Infections,8,1,4,3,34.6,79.7,31.0,3206,36
2015-03-20,Multan,30.1575,71.5249,Asthma,7,5,6,4,36.8,77.5,34.3,1743,34
2015-01-01,Peshawar,34.0151,71.5805,Cholera,1,0,0,0,17.6,53.5,0.0,1934,48
2015-02-27,Multan,30.1575,71.5249,Tuberculosis,6,6,1,7,31.7,72.6,30.4,1743,34
2015-04-19,Rawalpindi,33.6167,73.0667,Eye Infections,11,6,6,2,37.9,80.6,40.0,1514,35
2015-01-07,Multan,30.1575,71.5249,Rubella,0,6,3,0,19.9,57.9,0.0,1743,34
2015-01-01,Faisalabad,31.4181,73.0798,Dengue,6,0,0,0,18.7,55.7,0.0,1101,39
2015-03-05,Rawalpindi,33.6167,73.0667,Tuberculosis,3,0,3,9,33.7,71.4,34.2,1514,35
2015-05-19,Sukkur,27.705,68.857,Eye Infections,0,7,9,1,39.9,77.2,33.0,4954,59
2015-05-04,Gujranwala,32.1877,74.1945,Rotavirus,0,6,11,0,41.2,78.2,37.4,3361,37
2015-01-10,Sheikhupura,31.7131,73.9783,Mumps,1,6,0,6,20.1,58.4,0.0,2990,42
2015-05-07,Lahore,31.5497,74.3436,Mumps,8,6,5,1,40.0,78.5,34.8,2677,60
2015-02-21,Dera Ghazi Khan,30.0561,70.6347,Tuberculosis,3,3,2,0,30.6,70.5,24.1,1782,70
2015-05-10,Multan,30.1575,71.5249,Eye Infections,2,6,1,4,39.6,75.7,34.6,1743,34
2015-02-03,Jhelum,32.9333,73.7333,Influenza,13,9,12,13,22.8,66.4,17.1,3536,73
2015-04-01,Faisalabad,31.4181,73.0798,Mumps,3,9,0,7,39.7,80.3,41.7,1101,39
2015-02-24,Dera Ghazi Khan,30.0561,70.6347,COVID19,7,5,7,5,30.8,72.4,26.6,1782,70
2015-03-23,Quetta,30.1798,66.975,Dengue,3,11,7,4,36.3,78.5,38.1,2413,46
2015-01-31,Quetta,30.1798,66.975,Tuberculosis,4,11,4,5,26.0,67.3,9.1,2413,46
2015-05-04,Quetta,30.1798,66.975,Influenza,5,6,4,5,41.1,79.2,38.2,2413,46
2015-03-14,Rawalpindi,33.6167,73.0667,Polio,0,6,10,2,34.4,77.4,32.2,1514,35
2015-05-19,Sukkur,27.705,68.857,Cholera,0,3,0,1,39.9,77.2,33.0,4954,59
2015-02-27,Sialkot,32.4945,74.5229,Measles,7,2,2,7,33.4,73.4,25.9,2870,73
2015-05-07,Rawalpindi,33.6167,73.0667,Polio,2,3,0,6,40.0,77.2,37.2,1514,35
2015-01-10,Turbat,26.0043,63.0488,Polio,6,3,3,5,20.4,61.2,0.0,2245,70
2015-05-13,Multan,30.1575,71.5249,Malaria,1,9,6,2,41.9,74.3,34.2,1743,34
2015-03-08,Faisalabad,31.4181,73.0798,Rubella,11,2,2,5,34.6,75.3,33.7,1101,39
2015-03-11,Rawalpindi,33.6167,73.0667,Skin Infections,2,8,5,6,34.7,76.6,35.9,1514,35
2015-03-08,Hyderabad,25.396,68.3578,Allergies,7,11,10,1,34.3,76.7,29.5,2527,79
2015-01-22,Sukkur,27.705,68.857,Mumps,4,5,6,6,24.6,65.3,7.6,4954,59
2015-02-06,Gwadar,25.1214,62.3256,Hepatitis A,4,12,4,1,25.9,72.1,18.9,3206,36
2015-03-20,Sheikhupura,31.7131,73.9783,Hepatitis A,7,8,3,11,35.8,78.2,34.7,2990,42
2015-02-12,Gwadar,25.1214,62.3256,Asthma,4,6,7,3,28.0,71.8,20.7,3206,36
2015-02-15,Sukkur,27.705,68.857,Measles,5,0,8,5,27.8,69.3,22.8,4954,59
2015-03-05,Quetta,30.1798,66.975,Pneumonia,6,6,6,3,36.0,73.8,30.0,2413,46
2015-01-19,Jhelum,32.9333,73.7333,Typhoid,6,7,3,8,21.3,62.5,8.0,3536,73
2015-02-06,Sialkot,32.4945,74.5229,Rotavirus,11,5,0,6,25.7,66.1,17.0,2870,73
2015-02-12,Gwadar,25.1214,62.3256,COVID19,7,5,5,9,28.0,71.8,20.7,3206,36
2015-03-17,Islamabad,33.6844,73.0479,Hepatitis E,7,3,2,8,35.4,75.2,37.1,2816,30
2015-04-10,Karachi South,24.809,66.991,Skin Infections,0,3,1,6,39.7,82.8,43.0,3410,90
2015-03-20,Jhelum,32.9333,73.7333,Mumps,0,0,2,1,35.7,78.6,36.6,3536,73
2015-01-19,Peshawar,34.0151,71.5805,Measles,3,3,3,2,22.3,62.1,5.0,1934,48
2015-01-19,Bahawalpur,29.3956,71.6833,Hepatitis A,5,2,4,8,23.5,59.4,5.5,1135,66
2015-05-25,Dera Ghazi Khan,30.0561,70.6347,COVID19,2,6,3,4,38.1,72.0,28.7,1782,70
2015-04-10,Quetta,30.1798,66.975,Cholera,3,3,4,2,37.8,77.2,41.1,2413,46
2015-03-17,Gwadar,25.1214,62.3256,Dengue,8,0,0,5,36.8,80.6,40.2,3206,36
2015-02-21,Islamabad,33.6844,73.0479,Influenza,10,9,9,9,30.7,75.3,28.9,2816,30
2015-01-28,Gwadar,25.1214,62.3256,COVID19,1,6,11,4,23.6,63.6,13.0,3206,36
2015-02-06,Dera Ghazi Khan,30.0561,70.6347,COVID19,8,2,7,0,26.8,67.2,14.1,1782,70
2015-04-25,Larkana,27.56,68.21,Pneumonia,5,5,3,4,40.5,81.5,39.4,2445,71
2015-05-22,Dera Ghazi Khan,30.0561,70.6347,Influenza,8,2,1,10,39.7,76.8,29.8,1782,70
2015-02-03,Multan,30.1575,71.5249,Allergies,2,8,4,6,25.6,63.0,10.2,1743,34
2015-05-01,Sialkot,32.4945,74.5229,Hepatitis A,3,4,6,2,42.5,78.3,37.9,2870,73
2015-03-02,Gwadar,25.1214,62.3256,Tuberculosis,3,0,0,2,33.2,75.4,31.1,3206,36
2015-05-13,Dera Ghazi Khan,30.0561,70.6347,Asthma,9,1,3,7,39.1,77.3,33.3,1782,70
2015-01-13,Karachi South,24.809,66.991,Malaria,2,3,4,0,20.6,64.1,0.7,3410,90
2015-01-07,Sheikhupura,31.7131,73.9783,Typhoid,6,4,4,0,20.6,58.3,0.0,2990,42
2015-01-31,Quetta,30.1798,66.975,COVID19,8,10,9,7,26.0,67.3,9.1,2413,46
2015-05-19,Karachi South,24.809,66.991,Mumps,3,9,9,5,39.5,77.2,33.4,3410,90
2015-01-22,Karachi South,24.809,66.991,Measles,8,2,6,7,22.0,62.5,7.6,3410,90
2015-02-03,Jhelum,32.9333,73.7333,Cholera,2,0,5,6,22.8,66.4,17.1,3536,73
2015-05-22,Multan,30.1575,71.5249,Polio,0,6,7,2,40.0,78.1,30.9,1743,34
2015-02-15,Peshawar,34.0151,71.5805,Typhoid,5,2,3,0,30.2,71.0,22.3,1934,48
2015-02-09,Turbat,26.0043,63.0488,Cholera,0,7,1,2,27.8,67.8,18.4,2245,70
2015-01-25,Multan,30.1575,71.5249,Allergies,6,11,7,5,22.9,64.8,9.9,1743,34
2015-01-13,Turbat,26.0043,63.0488,Eye Infections,7,3,8,7,18.3,59.3,3.1,2245,70
2015-01-31,Sargodha,32.0836,72.6711,GI Infections,4,10,6,3,26.4,65.4,16.0,2649,30
2015-02-15,Peshawar,34.0151,71.5805,Mumps,3,8,0,0,30.2,71.0,22.3,1934,48
2015-04-22,Jhelum,32.9333,73.7333,Dengue,5,7,1,6,39.7,80.8,35.8,3536,73
2015-05-22,Jhelum,32.9333,73.7333,Influenza,5,1,0,0,38.7,79.3,30.6,3536,73
2015-01-01,Sargodha,32.0836,72.6711,Skin Infections,1,0,0,0,16.6,54.8,0.0,2649,30
2015-03-11,Faisalabad,31.4181,73.0798,Hepatitis A,5,2,4,10,35.2,79.1,34.0,1101,39
2015-04-28,Gujranwala,32.1877,74.1945,Skin Infections,1,2,4,9,39.1,79.5,38.3,3361,37
2015-05-28,Sialkot,32.4945,74.5229,Tuberculosis,0,4,1,6,38.3,72.8,28.1,2870,73
2015-01-10,Sialkot,32.4945,74.5229,Skin Infections,6,4,6,4,21.6,59.4,0.5,2870,73
2015-05-25,Gujranwala,32.1877,74.1945,Hepatitis E,3,7,3,0,37.2,74.8,29.1,3361,37
2015-01-31,Bahawalpur,29.3956,71.6833,Cholera,1,6,2,0,25.7,61.8,10.0,1135,66
2015-01-22,Faisalabad,31.4181,73.0798,Cholera,3,1,3,8,24.3,62.8,7.4,1101,39
2015-05-10,Lahore,31.5497,74.3436,Asthma,5,4,3,6,40.1,78.7,34.2,2677,60
2015-02-27,Dera Ghazi Khan,30.0561,70.6347,Typhoid,4,2,6,7,32.4,75.1,24.8,1782,70
2015-05-25,Bahawalpur,29.3956,71.6833,Skin Infections,2,5,5,2,39.8,75.7,32.3,1135,66
2015-01-07,Islamabad,33.6844,73.0479,Mumps,6,4,0,0,18.8,59.2,0.0,2816,30
2015-03-17,Jhelum,32.9333,73.7333,Typhoid,8,9,10,2,35.7,81.7,36.1,3536,73
2015-03-29,Turbat,26.0043,63.0488,Skin Infections,7,5,0,7,37.4,82.7,42.6,2245,70
2015-02-18,Bahawalpur,29.3956,71.6833,Typhoid,11,4,2,8,29.4,72.9,23.5,1135,66
2015-03-14,Rawalpindi,33.6167,73.0667,Mumps,3,5,5,1,34.4,77.4,32.2,1514,35
2015-02-18,Bahawalpur,29.3956,71.6833,Eye Infections,0,8,7,4,29.4,72.9,23.5,1135,66
2015-04-25,Faisalabad,31.4181,73.0798,Allergies,1,2,4,6,40.7,79.7,38.9,1101,39
2015-05-16,Quetta,30.1798,66.975,Tuberculosis,4,4,2,3,38.9,79.4,37.2,2413,46
2015-03-20,Sargodha,32.0836,72.6711,Rubella,7,6,6,1,34.9,79.3,34.6,2649,30
2015-05-22,Dera Ghazi Khan,30.0561,70.6347,Eye Infections,9,4,11,7,39.7,76.8,29.8,1782,70
2015-05-07,Lahore,31.5497,74.3436,Rotavirus,5,0,0,5,40.0,78.5,34.8,2677,60
2015-05-25,Hyderabad,25.396,68.3578,Hepatitis E,1,3,2,4,38.3,73.4,29.8,2527,79
2015-01-19,Gwadar,25.1214,62.3256,Malaria,8,2,8,8,22.5,61.6,5.9,3206,36
2015-03-02,Gwadar,25.1214,62.3256,Influenza,3,13,11,10,33.2,75.4,31.1,3206,36
2015-05-13,Hyderabad,25.396,68.3578,Rotavirus,1,0,5,8,39.5,76.5,35.5,2527,79
2015-03-14,Faisalabad,31.4181,73.0798,Pneumonia,7,11,6,2,35.6,74.8,33.9,1101,39
2015-01-25,Peshawar,34.0151,71.5805,Rotavirus,5,4,6,3,23.7,62.7,13.3,1934,48
2015-04-07,Gujranwala,32.1877,74.1945,Pneumonia,11,6,4,3,39.8,77.7,41.2,3361,37
2015-01-04,Larkana,27.56,68.21,Skin Infections,5,6,0,0,20.6,56.9,0.0,2445,71
2015-02-24,Rawalpindi,33.6167,73.0667,Typhoid,6,4,0,5,32.2,72.8,27.3,1514,35
2015-04-28,Faisalabad,31.4181,73.0798,Dengue,5,7,3,0,38.6,76.9,37.9,1101,39
2015-02-18,Larkana,27.56,68.21,Influenza,11,17,10,13,29.1,72.4,22.4,2445,71
2015-02-18,Jhelum,32.9333,73.7333,GI Infections,5,6,3,4,29.7,69.2,24.0,3536,73
2015-04-16,Peshawar,34.0151,71.5805,Asthma,3,7,4,5,39.8,79.4,42.1,1934,48
2015-04-07,Hyderabad,25.396,68.3578,Tuberculosis,4,7,8,1,38.6,82.6,43.6,2527,79
2015-02-03,Sheikhupura,31.7131,73.9783,Hepatitis A,8,5,8,10,27.6,66.2,17.0,2990,42
2015-05-28,Multan,30.1575,71.5249,Hepatitis E,0,5,1,6,37.5,75.0,27.1,1743,34
2015-05-19,Dera Ghazi Khan,30.0561,70.6347,Malaria,5,6,5,2,38.7,76.5,31.2,1782,70
2015-01-28,Jhelum,32.9333,73.7333,Measles,8,6,8,7,24.9,68.0,8.0,3536,73
2015-05-01,Multan,30.1575,71.5249,Malaria,5,2,6,5,39.9,79.9,36.2,1743,34
2015-01-31,Sialkot,32.4945,74.5229,Hepatitis E,2,3,8,2,27.5,69.1,16.5,2870,73
2015-02-21,Sialkot,32.4945,74.5229,Influenza,13,12,7,13,30.4,74.4,27.7,2870,73
2015-03-20,Larkana,27.56,68.21,Rotavirus,5,5,8,7,36.0,77.5,33.6,2445,71
2015-03-26,Sialkot,32.4945,74.5229,Dengue,0,9,1,4,35.9,76.0,38.2,2870,73
2015-01-13,Peshawar,34.0151,71.5805,Asthma,6,2,6,5,22.4,62.8,1.2,1934,48
2015-04-28,Lahore,31.5497,74.3436,COVID19,17,24,18,18,39.8,80.1,37.4,2677,60
2015-02-06,Larkana,27.56,68.21,Polio,0,7,4,4,26.7,70.4,19.7,2445,71
2015-03-02,Karachi South,24.809,66.991,Polio,7,7,8,5,31.9,69.8,27.3,3410,90
2015-04-19,Hyderabad,25.396,68.3578,Polio,5,13,2,2,41.0,85.9,39.3,2527,79
2015-03-20,Dera Ghazi Khan,30.0561,70.6347,Eye Infections,1,2,0,0,35.8,78.2,36.5,1782,70
2015-01-01,Islamabad,33.6844,73.0479,Polio,0,0,0,0,18.6,57.9,0.0,2816,30
2015-01-10,Sheikhupura,31.7131,73.9783,Measles,3,3,3,0,20.1,58.4,0.0,2990,42
2015-01-13,Sukkur,27.705,68.857,Rotavirus,2,3,6,6,21.7,60.1,2.2,4954,59
2015-01-01,Faisalabad,31.4181,73.0798,GI Infections,3,0,0,0,18.7,55.7,0.0,1101,39
2015-03-08,Sialkot,32.4945,74.5229,Pneumonia,2,6,3,4,32.7,73.9,32.8,2870,73
2015-05-16,Larkana,27.56,68.21,Rotavirus,0,0,3,6,39.3,77.1,31.9,2445,71
2015-05-10,Islamabad,33.6844,73.0479,Influenza,5,5,1,6,40.1,74.1,37.7,2816,30
2015-01-16,Jhelum,32.9333,73.7333,Allergies,10,1,4,6,22.7,60.1,4.6,3536,73
2015-05-13,Karachi South,24.809,66.991,Pneumonia,4,4,5,5,40.5,76.1,35.7,3410,90
2015-03-08,Multan,30.1575,71.5249,Cholera,5,0,1,2,32.6,79.6,34.8,1743,34
2015-03-26,Lahore,31.5497,74.3436,Polio,0,6,2,4,35.3,79.1,41.4,2677,60
2015-05-01,Karachi South,24.809,66.991,Asthma,5,6,5,6,37.6,79.0,37.7,3410,90
2015-05-28,Jhelum,32.9333,73.7333,Malaria,8,11,2,2,39.6,77.3,29.9,3536,73
2015-01-16,Gujranwala,32.1877,74.1945,Cholera,3,0,4,5,21.8,61.5,1.8,3361,37
2015-05-25,Rawalpindi,33.6167,73.0667,Pneumonia,8,5,7,3,38.4,75.6,30.0,1514,35
2015-02-24,Sargodha,32.0836,72.6711,COVID19,2,3,5,8,31.4,71.6,27.3,2649,30
2015-03-14,Hyderabad,25.396,68.3578,Rubella,3,2,4,5,34.9,77.2,38.9,2527,79
2015-01-28,Lahore,31.5497,74.3436,Measles,5,7,3,5,25.2,65.8,9.9,2677,60
2015-04-13,Lahore,31.5497,74.3436,Skin Infections,3,0,0,3,40.1,79.2,40.6,2677,60
2015-04-25,Jhelum,32.9333,73.7333,Asthma,4,8,4,6,40.7,80.3,38.6,3536,73
2015-05-28,Dera Ghazi Khan,30.0561,70.6347,Measles,6,9,3,8,40.1,73.0,29.9,1782,70
2015-03-11,Larkana,27.56,68.21,Typhoid,4,8,6,8,34.8,77.1,37.1,2445,71
2015-02-15,Lahore,31.5497,74.3436,Malaria,6,0,9,10,29.0,71.3,24.2,2677,60
2015-03-05,Islamabad,33.6844,73.0479,Dengue,7,0,8,4,32.0,76.1,29.6,2816,30
2015-04-16,Sheikhupura,31.7131,73.9783,Mumps,2,5,4,7,40.8,78.6,47.1,2990,42
2015-01-10,Karachi South,24.809,66.991,Dengue,1,1,5,6,20.2,59.4,0.0,3410,90
2015-03-05,Turbat,26.0043,63.0488,GI Infections,2,4,0,4,31.3,75.6,32.1,2245,70
2015-04-22,Hyderabad,25.396,68.3578,Allergies,9,6,6,0,41.2,82.2,43.9,2527,79
2015-03-08,Islamabad,33.6844,73.0479,COVID19,23,26,22,8,36.2,76.4,33.5,2816,30
2015-03-08,Sargodha,32.0836,72.6711,Rotavirus,6,4,7,3,34.1,80.8,32.9,2649,30
2015-04-16,Hyderabad,25.396,68.3578,Asthma,9,7,9,2,38.7,78.5,42.2,2527,79
2015-03-29,Sheikhupura,31.7131,73.9783,Polio,4,7,6,4,38.8,81.1,38.9,2990,42
2015-01-31,Peshawar,34.0151,71.5805,Typhoid,6,7,7,3,25.2,67.4,12.6,1934,48
2015-04-10,Sialkot,32.4945,74.5229,Skin Infections,9,8,4,5,37.5,78.6,43.0,2870,73
2015-02-15,Sukkur,27.705,68.857,Rubella,4,1,5,4,27.8,69.3,22.8,4954,59
2015-04-07,Faisalabad,31.4181,73.0798,Cholera,3,3,6,5,38.9,82.1,39.3,1101,39
2015-05-22,Larkana,27.56,68.21,Hepatitis E,4,8,1,8,38.7,75.8,31.2,2445,71
2015-01-01,Quetta,30.1798,66.975,Tuberculosis,4,0,0,0,18.4,59.3,0.0,2413,46
2015-05-28,Sialkot,32.4945,74.5229,Asthma,6,5,0,3,38.3,72.8,28.1,2870,73
2015-04-01,Multan,30.1575,71.5249,Dengue,6,6,7,2,38.1,79.4,40.3,1743,34
2015-01-22,Quetta,30.1798,66.975,Mumps,7,10,4,7,23.5,67.6,8.6,2413,46
2015-01-04,Sialkot,32.4945,74.5229,Cholera,5,7,0,0,18.4,59.1,0.0,2870,73
2015-04-04,Bahawalpur,29.3956,71.6833,Asthma,5,9,5,1,37.5,80.6,41.3,1135,66
2015-04-01,Dera Ghazi Khan,30.0561,70.6347,Polio,1,3,7,5,38.7,77.7,38.7,1782,70
2015-05-13,Multan,30.1575,71.5249,Pneumonia,9,0,4,4,41.9,74.3,34.2,1743,34
2015-04-10,Hyderabad,25.396,68.3578,Allergies,9,5,0,11,38.9,75.8,41.3,2527,79
2015-04-22,Peshawar,34.0151,71.5805,GI Infections,9,4,8,2,39.3,82.2,40.4,1934,48
2015-03-05,Islamabad,33.6844,73.0479,Asthma,6,0,4,3,32.0,76.1,29.6,2816,30
2015-03-26,Turbat,26.0043,63.0488,Hepatitis A,0,1,14,1,37.6,79.9,39.4,2245,70
2015-02-24,Turbat,26.0043,63.0488,Rotavirus,5,0,0,0,29.5,75.2,28.6,2245,70
2015-01-10,Sheikhupura,31.7131,73.9783,Allergies,3,2,1,10,20.1,58.4,0.0,2990,42
2015-05-13,Gujranwala,32.1877,74.1945,Rotavirus,1,3,2,0,39.5,79.8,32.6,3361,37
2015-03-05,Sargodha,32.0836,72.6711,Polio,7,0,4,3,33.6,73.8,31.7,2649,30
2015-04-22,Larkana,27.56,68.21,Allergies,4,10,3,5,38.4,83.9,39.5,2445,71
2015-01-07,Peshawar,34.0151,71.5805,Measles,3,8,8,0,21.2,58.7,0.0,1934,48
2015-01-22,Quetta,30.1798,66.975,Hepatitis E,6,6,5,4,23.5,67.6,8.6,2413,46
2015-03-23,Faisalabad,31.4181,73.0798,Pneumonia,12,3,7,7,37.6,73.1,33.6,1101,39
2015-02-12,Sukkur,27.705,68.857,Asthma,1,3,3,1,29.2,71.8,22.8,4954,59
2015-04-19,Faisalabad,31.4181,73.0798,Pneumonia,0,8,5,6,39.0,82.1,39.7,1101,39
2015-01-31,Karachi South,24.809,66.991,Eye Infections,5,6,2,2,25.1,68.9,17.7,3410,90
2015-03-08,Gwadar,25.1214,62.3256,Hepatitis E,7,1,4,0,33.3,73.8,30.7,3206,36
2015-05-28,Islamabad,33.6844,73.0479,Tuberculosis,6,6,7,6,36.9,76.2,26.3,2816,30
2015-04-13,Multan,30.1575,71.5249,Skin Infections,8,6,8,8,39.3,74.7,40.8,1743,34
2015-05-28,Gwadar,25.1214,62.3256,Rubella,5,8,3,6,37.2,72.8,27.6,3206,36
2015-02-21,Sargodha,32.0836,72.6711,Dengue,9,5,1,3,29.9,72.7,26.7,2649,30
2015-05-10,Rawalpindi,33.6167,73.0667,Polio,4,2,3,0,39.9,74.6,35.1,1514,35
2015-05-25,Sukkur,27.705,68.857,Polio,1,5,4,7,38.3,74.0,31.8,4954,59
2015-01-31,Turbat,26.0043,63.0488,Tuberculosis,4,4,10,8,24.1,64.6,11.0,2245,70
2015-05-25,Rawalpindi,33.6167,73.0667,Malaria,3,6,5,3,38.4,75.6,30.0,1514,35
2015-01-25,Turbat,26.0043,63.0488,Rubella,0,5,1,8,24.6,65.4,6.9,2245,70
2015-01-31,Rawalpindi,33.6167,73.0667,Dengue,2,9,1,7,26.1,68.8,15.0,1514,35
2015-03-14,Dera Ghazi Khan,30.0561,70.6347,Cholera,4,4,3,0,35.0,74.5,37.2,1782,70
2015-03-29,Multan,30.1575,71.5249,Rubella,5,4,3,6,36.0,78.1,38.9,1743,34
2015-03-23,Rawalpindi,33.6167,73.0667,Allergies,7,5,6,1,37.2,79.8,37.8,1514,35
2015-03-29,Bahawalpur,29.3956,71.6833,Hepatitis E,10,4,6,6,38.8,79.4,39.3,1135,66
2015-04-04,Quetta,30.1798,66.975,Allergies,3,4,3,7,39.0,81.4,38.8,2413,46
2015-03-20,Multan,30.1575,71.5249,Skin Infections,9,6,2,3,36.8,77.5,34.3,1743,34
2015-01-04,Sheikhupura,31.7131,73.9783,Rubella,0,7,0,0,18.5,59.4,0.0,2990,42
2015-05-10,Larkana,27.56,68.21,GI Infections,5,4,8,6,40.6,80.8,35.4,2445,71
2015-01-28,Larkana,27.56,68.21,Influenza,12,16,9,12,24.9,64.2,8.4,2445,71
2015-02-12,Gujranwala,32.1877,74.1945,Pneumonia,4,12,2,8,29.5,67.3,22.5,3361,37
2015-03-14,Faisalabad,31.4181,73.0798,Skin Infections,2,3,4,5,35.6,74.8,33.9,1101,39
2015-01-22,Karachi South,24.809,66.991,GI Infections,5,0,5,5,22.0,62.5,7.6,3410,90
2015-04-04,Sheikhupura,31.7131,73.9783,Skin Infections,2,4,4,4,40.5,82.0,39.3,2990,42
2015-01-22,Bahawalpur,29.3956,71.6833,Mumps,0,8,9,8,22.9,62.2,6.0,1135,66
2015-05-10,Quetta,30.1798,66.975,GI Infections,5,3,10,3,38.6,74.9,35.6,2413,46
2015-03-23,Jhelum,32.9333,73.7333,GI Infections,0,6,7,5,38.3,78.3,39.0,3536,73
2015-03-02,Sialkot,32.4945,74.5229,Dengue,9,1,5,0,32.8,75.1,29.8,2870,73
2015-02-06,Hyderabad,25.396,68.3578,Typhoid,1,11,6,5,26.2,66.4,20.1,2527,79
2015-01-22,Sialkot,32.4945,74.5229,Eye Infections,6,2,2,3,22.8,65.1,4.0,2870,73
2015-03-14,Jhelum,32.9333,73.7333,Rubella,9,6,5,6,35.1,78.9,36.2,3536,73
2015-03-29,Turbat,26.0043,63.0488,Polio,7,3,4,7,37.4,82.7,42.6,2245,70
2015-03-05,Multan,30.1575,71.5249,Influenza,1,0,9,14,34.5,73.5,34.6,1743,34
2015-01-07,Rawalpindi,33.6167,73.0667,Polio,4,4,7,0,19.6,59.6,0.0,1514,35
2015-01-25,Gwadar,25.1214,62.3256,Typhoid,7,8,1,4,23.9,66.4,3.9,3206,36
2015-05-04,Sukkur,27.705,68.857,Pneumonia,2,4,4,10,39.2,78.4,38.7,4954,59
2015-02-24,Dera Ghazi Khan,30.0561,70.6347,Mumps,3,5,5,5,30.8,72.4,26.6,1782,70
